region_id,land_cover_total_area_m2,forest_area_m2,farmland_area_m2,forest_ratio,farmland_ratio,forest_ratio_source_type,farmland_ratio_source_type,forest_ratio_missing_reason,farmland_ratio_missing_reason,land_cover_match_method,land_cover_source_regions,land_cover_source_period,land_cover_source_name
50110,984463310.0700002,323496560.65999997,329329819.32000005,0.32860194722441993,0.3345272657206322,static_reference,static_reference,,,direct,"[{""province_name"": ""제주특별자치도"", ""region_name"": ""제주시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
50130,881790572.21,291660874.78999996,329469529.94,0.33075980168286534,0.3736369386602335,static_reference,static_reference,,,direct,"[{""province_name"": ""제주특별자치도"", ""region_name"": ""서귀포시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51110,1115625099.4600003,810653801.1000001,73089650.62,0.7266363955887901,0.06551452692788808,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""춘천시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51130,867082526.0200002,577416334.0,89173008.39999998,0.6659300777867149,0.10284258501819134,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""원주시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51150,1041677914.8099997,767679162.68,85544468.44000001,0.7369640382747515,0.08212180293330226,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""강릉시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51170,181453659.58999997,119452810.38,10809279.18,0.6583102851158099,0.05957046666583574,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""동해시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51190,303563553.07,241790377.71999994,13801780.82,0.7965066137707397,0.045465869273237126,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""태백시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51210,105948249.99999997,70616033.41,7152057.8,0.6665143917903318,0.06750519994431245,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""속초시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51230,1189532337.03,973071624.49,49619764.64999998,0.8180287279281078,0.041713674446118544,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""삼척시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51720,1817899375.0900002,1445273021.9099998,127995507.23,0.7950236639684458,0.0704084664882308,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""홍천군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51730,998080813.7300001,715311426.3199999,103523399.62,0.7166868819437153,0.10372246234562431,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""횡성군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51750,1127153148.1299999,906432681.28,70054206.13999999,0.8041788134858289,0.062151453204228026,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""영월군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51760,1464283890.3,1148707217.8600001,112176845.72000001,0.784483955242214,0.07660867299237815,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""평창군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51770,1219894133.6900003,982151821.3900001,84575265.54,0.8051123407070869,0.06933000430469509,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""정선군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51780,890313281.9200001,618933025.19,146242699.8,0.6951856585304934,0.16425982041357526,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""철원군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51790,907645487.63,767820589.3999999,35203160.800000004,0.8459476743556517,0.038785143847209325,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""화천군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51800,661384759.5799999,525655115.66,54187972.05,0.7947796015042855,0.08193108665583866,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""양구군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51810,1641467519.6000004,1452479797.84,40332514.54,0.8848666089926326,0.024571009817987988,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""인제군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51820,661827208.8900001,518183630.43999994,49348280.54,0.7829590918588621,0.07456369257281774,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""고성군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
51830,631526949.1200001,500234602.75000006,37707775.47999999,0.792103335332009,0.05970889370998943,static_reference,static_reference,,,direct,"[{""province_name"": ""강원특별자치도"", ""region_name"": ""양양군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
52110,205441199.12999997,54774491.14999999,49037010.68999999,0.26661882515268787,0.2386912211263435,static_reference,static_reference,,,general_district_rollup,"[{""province_name"": ""전북특별자치도"", ""region_name"": ""전주시 완산구"", ""weight"": 1.0}, {""province_name"": ""전북특별자치도"", ""region_name"": ""전주시 덕진구"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
52130,418137555.1500001,59803860.480000004,157434583.54000002,0.14302437019450773,0.3765138567463114,static_reference,static_reference,,,direct,"[{""province_name"": ""전북특별자치도"", ""region_name"": ""군산시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
52140,507414411.4799999,66161752.15,243790100.66,0.13038997445307643,0.48045561013713767,static_reference,static_reference,,,direct,"[{""province_name"": ""전북특별자치도"", ""region_name"": ""익산시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
52180,697633407.8900002,262568592.52000004,242034037.45000002,0.37637043976168166,0.3469358472697496,static_reference,static_reference,,,direct,"[{""province_name"": ""전북특별자치도"", ""region_name"": ""정읍시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
52190,750310744.0999999,403662039.87000006,162977919.15999997,0.5379931488975197,0.21721389496493548,static_reference,static_reference,,,direct,"[{""province_name"": ""전북특별자치도"", ""region_name"": ""남원시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
52210,546553563.03,68719851.85000001,294093129.77,0.12573305984692304,0.5380865658245785,static_reference,static_reference,,,direct,"[{""province_name"": ""전북특별자치도"", ""region_name"": ""김제시"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
52710,822145910.6700002,508400374.59000003,117050656.56000002,0.6183821727893578,0.1423721203753366,static_reference,static_reference,,,direct,"[{""province_name"": ""전북특별자치도"", ""region_name"": ""완주군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
52720,789056153.7999998,533474094.66,75676010.46000001,0.6760914189577671,0.0959070024301229,static_reference,static_reference,,,direct,"[{""province_name"": ""전북특별자치도"", ""region_name"": ""진안군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
52730,630090783.51,460288152.93,53298695.379999995,0.7305108485572618,0.08458891444672925,static_reference,static_reference,,,direct,"[{""province_name"": ""전북특별자치도"", ""region_name"": ""무주군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
52740,532167350.5500001,343970445.37000006,70729958.67,0.646357663645662,0.132909241044006,static_reference,static_reference,,,direct,"[{""province_name"": ""전북특별자치도"", ""region_name"": ""장수군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
52750,596614638.12,357846802.08,92328678.32000002,0.5997955450902371,0.15475429602421104,static_reference,static_reference,,,direct,"[{""province_name"": ""전북특별자치도"", ""region_name"": ""임실군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
52770,499776303.90999997,277101996.96999997,99195944.99,0.5544520514520046,0.19848068868800003,static_reference,static_reference,,,direct,"[{""province_name"": ""전북특별자치도"", ""region_name"": ""순창군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
52790,612421581.9499998,185368376.94,255984413.17,0.3026810001531496,0.4179872504736442,static_reference,static_reference,,,direct,"[{""province_name"": ""전북특별자치도"", ""region_name"": ""고창군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
52800,540788585.7,165363150.67000002,200210264.72,0.3057815106359039,0.37021910227791993,static_reference,static_reference,,,direct,"[{""province_name"": ""전북특별자치도"", ""region_name"": ""부안군"", ""weight"": 1.0}]",2024,2025년(2024년 기준) 국가토지피복통계 토지피복지도현황
